season,game_id,date,away_team,home_team,actual_away,actual_home,actual_total,actual_home_margin,proj_away,proj_home,proj_total,proj_home_margin,proj_home_winprob,ml_pick,ml_actual
2024-25,0022400781,2025-02-12,Los Angeles Lakers,Utah Jazz,119,131,250,12,112.0,114.3,226.3,-1.7,0.4443,False,True
2024-25,0022400783,2025-02-12,Memphis Grizzlies,LA Clippers,114,128,242,14,118.9,118.8,237.7,3.1,0.6031,True,True
2024-25,0022400780,2025-02-12,Portland Trail Blazers,Denver Nuggets,121,132,253,11,111.9,120.2,232.0,5.9,0.6893,True,True
2024-25,0022400776,2025-02-12,Milwaukee Bucks,Minnesota Timberwolves,103,101,204,-2,114.7,117.3,232.0,4.1,0.6345,True,False
2024-25,0022400772,2025-02-12,Philadelphia 76ers,Brooklyn Nets,96,100,196,4,108.8,109.3,218.1,2.5,0.5841,True,True
2024-25,0022400782,2025-02-12,Golden State Warriors,Dallas Mavericks,107,111,218,4,113.4,117.7,231.2,1.0,0.5324,True,True
2024-25,0022400785,2025-02-13,Sacramento Kings,New Orleans Pelicans,133,140,273,7,112.4,113.2,225.5,-1.5,0.4503,False,True
2024-25,0022401004,2025-02-13,LA Clippers,Utah Jazz,120,116,236,-4,111.5,116.0,227.6,-3.3,0.3902,False,False
2024-25,0022400786,2025-02-13,Miami Heat,Dallas Mavericks,113,118,231,5,111.1,116.0,227.1,2.2,0.5739,True,True
2024-25,0022400787,2025-02-13,Oklahoma City Thunder,Minnesota Timberwolves,101,116,217,15,117.7,120.3,238.0,-0.5,0.4845,False,True
2024-25,0022400784,2025-02-13,Golden State Warriors,Houston Rockets,105,98,203,-7,114.7,117.8,232.5,3.6,0.6189,True,False
2024-25,0022400524,2025-02-19,Charlotte Hornets,Los Angeles Lakers,100,97,197,-3,107.8,115.0,222.8,7.6,0.7365,True,False
2024-25,0022400792,2025-02-20,Chicago Bulls,New York Knicks,111,113,224,2,114.5,119.4,233.9,5.5,0.6772,True,True
2024-25,0022400795,2025-02-20,Phoenix Suns,San Antonio Spurs,109,120,229,11,112.6,114.3,226.9,3.1,0.6016,True,True
2024-25,0022400788,2025-02-20,Memphis Grizzlies,Indiana Pacers,113,127,240,14,118.8,121.0,239.8,1.9,0.5621,True,True
2024-25,0022400790,2025-02-20,Orlando Magic,Atlanta Hawks,114,108,222,-6,110.6,118.7,229.3,2.6,0.5856,True,False
2024-25,0022400796,2025-02-20,Los Angeles Lakers,Portland Trail Blazers,110,102,212,-8,113.5,114.1,227.6,1.2,0.5413,True,False
2024-25,0022400789,2025-02-20,Boston Celtics,Philadelphia 76ers,124,104,228,-20,112.9,113.8,226.7,-4.1,0.3674,False,False
2024-25,0022400793,2025-02-20,LA Clippers,Milwaukee Bucks,110,116,226,6,113.6,118.4,232.1,1.9,0.5621,True,True
2024-25,0022400791,2025-02-20,Cleveland Cavaliers,Brooklyn Nets,110,97,207,-13,115.9,112.7,228.6,-4.4,0.3562,False,False
2024-25,0022400794,2025-02-20,Charlotte Hornets,Denver Nuggets,115,129,244,14,108.6,118.6,227.2,8.8,0.7673,True,True
2024-25,0022400802,2025-02-21,Detroit Pistons,San Antonio Spurs,125,110,235,-15,113.6,117.5,231.1,0.8,0.5264,True,False
2024-25,0022400801,2025-02-21,Minnesota Timberwolves,Houston Rockets,115,121,236,6,114.7,117.1,231.8,2.9,0.5944,True,True
2024-25,0022400805,2025-02-21,Golden State Warriors,Sacramento Kings,132,108,240,-24,112.6,118.3,231.0,1.8,0.5606,True,False
2024-25,0022400800,2025-02-21,Miami Heat,Toronto Raptors,120,111,231,-9,111.9,113.9,225.8,1.0,0.5339,True,False
2024-25,0022400803,2025-02-21,New Orleans Pelicans,Dallas Mavericks,103,111,214,8,111.0,114.7,225.7,6.6,0.7101,True,True
2024-25,0022400798,2025-02-21,Memphis Grizzlies,Orlando Magic,105,104,209,-1,118.0,114.6,232.6,0.8,0.5279,True,False
2024-25,0022400797,2025-02-21,New York Knicks,Cleveland Cavaliers,105,142,247,37,115.7,120.3,235.9,5.3,0.6718,True,True
2024-25,0022400799,2025-02-21,Milwaukee Bucks,Washington Wizards,104,101,205,-3,114.0,113.6,227.6,-3.6,0.383,False,False
2024-25,0022400804,2025-02-21,Oklahoma City Thunder,Utah Jazz,130,107,237,-23,116.0,118.7,234.6,-6.8,0.2852,False,False
2024-25,0022400808,2025-02-22,Los Angeles Lakers,Denver Nuggets,123,100,223,-23,113.6,119.4,233.0,4.2,0.6359,True,False
2024-25,0022400806,2025-02-22,Phoenix Suns,Chicago Bulls,121,117,238,-4,115.2,116.1,231.3,3.6,0.6189,True,False
2024-25,0022400810,2025-02-22,Charlotte Hornets,Portland Trail Blazers,88,141,229,53,108.5,113.3,221.7,5.8,0.6866,True,True
2024-25,0022400809,2025-02-22,Houston Rockets,Utah Jazz,115,124,239,9,112.3,116.1,228.4,-3.2,0.3945,False,True
2024-25,0022400807,2025-02-22,Brooklyn Nets,Philadelphia 76ers,105,103,208,-2,106.3,111.8,218.1,3.5,0.6131,True,False
2024-25,0022400820,2025-02-23,Oklahoma City Thunder,Minnesota Timberwolves,130,123,253,-7,117.7,120.3,238.0,-0.5,0.4845,False,False
2024-25,0022400817,2025-02-23,Miami Heat,Milwaukee Bucks,113,120,233,7,111.9,116.7,228.6,3.9,0.6274,True,True
2024-25,0022400819,2025-02-23,Memphis Grizzlies,Cleveland Cavaliers,123,129,252,6,119.1,124.1,243.3,5.1,0.6637,True,True
2024-25,0022400814,2025-02-23,Detroit Pistons,Atlanta Hawks,148,143,291,-5,116.1,119.5,235.7,1.6,0.5517,True,False
2024-25,0022400811,2025-02-23,New York Knicks,Boston Celtics,105,118,223,13,114.1,117.2,231.3,5.4,0.6745,True,True
2024-25,0022400818,2025-02-23,San Antonio Spurs,New Orleans Pelicans,96,114,210,18,111.6,113.4,225.0,0.0,0.501,True,True
2024-25,0022400815,2025-02-23,Washington Wizards,Orlando Magic,90,110,200,20,110.1,111.4,221.5,8.4,0.758,True,True
2024-25,0022400816,2025-02-23,Phoenix Suns,Toronto Raptors,109,127,236,18,114.0,112.3,226.3,2.5,0.5841,True,True
2024-25,0022400813,2025-02-23,LA Clippers,Indiana Pacers,111,129,240,18,113.9,119.1,233.0,1.7,0.5576,True,True
2024-25,0022400812,2025-02-23,Dallas Mavericks,Golden State Warriors,102,126,228,24,114.7,116.4,231.2,5.0,0.6623,True,True
2024-25,0022400826,2025-02-24,Minnesota Timberwolves,Oklahoma City Thunder,131,128,259,-3,117.3,120.7,238.0,6.5,0.705,True,False
2024-25,0022400827,2025-02-24,Portland Trail Blazers,Utah Jazz,114,112,226,-2,110.2,115.0,225.3,0.1,0.5025,True,False
2024-25,0022400823,2025-02-24,Chicago Bulls,Philadelphia 76ers,142,110,252,-32,113.2,115.9,229.0,0.9,0.5294,True,False
2024-25,0022400825,2025-02-24,Miami Heat,Atlanta Hawks,86,98,184,12,113.0,117.9,230.9,2.3,0.5768,True,True
2024-25,0022400821,2025-02-24,LA Clippers,Detroit Pistons,97,106,203,9,113.9,118.3,232.3,1.7,0.5576,True,True
2024-25,0022400822,2025-02-24,Denver Nuggets,Indiana Pacers,125,116,241,-9,118.1,118.2,236.3,2.2,0.5739,True,False
2024-25,0022400824,2025-02-24,Brooklyn Nets,Washington Wizards,99,107,206,8,108.1,110.7,218.8,0.8,0.5264,True,True
2024-25,0022400828,2025-02-24,Charlotte Hornets,Sacramento Kings,88,130,218,42,107.5,115.8,223.4,7.3,0.7291,True,True
2024-25,0022400834,2025-02-25,Charlotte Hornets,Golden State Warriors,92,128,220,36,109.5,115.1,224.6,8.5,0.7604,True,True
2024-25,0022400829,2025-02-25,Boston Celtics,Toronto Raptors,111,101,212,-10,115.8,114.3,230.2,-3.0,0.4003,False,False
2024-25,0022400830,2025-02-25,Cleveland Cavaliers,Orlando Magic,122,82,204,-40,118.2,113.0,231.3,-1.2,0.4592,False,False
2024-25,0022400835,2025-02-25,Dallas Mavericks,Los Angeles Lakers,99,107,206,8,113.0,116.3,229.4,4.1,0.6345,True,True
2024-25,0022400833,2025-02-25,San Antonio Spurs,New Orleans Pelicans,103,109,212,6,111.6,113.4,225.0,0.0,0.501,True,True
2024-25,0022400832,2025-02-25,Phoenix Suns,Memphis Grizzlies,148,151,299,3,116.1,118.6,234.7,6.4,0.7037,True,True
2024-25,0022400831,2025-02-25,Milwaukee Bucks,Houston Rockets,97,100,197,3,115.5,117.5,233.0,4.0,0.6302,True,True
2024-25,0022400843,2025-02-26,Sacramento Kings,Utah Jazz,118,101,219,-17,112.8,114.1,226.9,-1.4,0.4532,False,False
2024-25,0022400837,2025-02-26,Toronto Raptors,Indiana Pacers,91,111,202,20,112.4,118.8,231.2,5.7,0.6839,True,True
2024-25,0022400842,2025-02-26,LA Clippers,Chicago Bulls,122,117,239,-5,114.9,119.4,234.3,0.1,0.5025,True,False
2024-25,0022400840,2025-02-26,Oklahoma City Thunder,Brooklyn Nets,129,121,250,-8,115.2,115.1,230.3,-6.0,0.3099,False,False
2024-25,0022400836,2025-02-26,Boston Celtics,Detroit Pistons,97,117,214,20,116.0,117.1,233.1,-0.3,0.4905,False,True
2024-25,0022400839,2025-02-26,Portland Trail Blazers,Washington Wizards,129,121,250,-8,111.3,112.9,224.3,-1.3,0.4577,False,False
2024-25,0022400841,2025-02-26,Atlanta Hawks,Miami Heat,109,131,240,22,114.9,116.0,230.9,3.7,0.6203,True,True
2024-25,0022400838,2025-02-26,Philadelphia 76ers,New York Knicks,105,110,215,5,110.1,115.2,225.3,7.6,0.7377,True,True
2024-25,0022400844,2025-02-26,San Antonio Spurs,Houston Rockets,106,118,224,12,114.7,116.1,230.8,6.3,0.7011,True,True
2024-25,0022400848,2025-02-27,New Orleans Pelicans,Phoenix Suns,124,116,240,-8,108.9,114.3,223.2,5.9,0.6879,True,False
2024-25,0022400845,2025-02-27,Golden State Warriors,Orlando Magic,121,115,236,-6,113.7,112.8,226.5,1.5,0.5487,True,False
2024-25,0022400847,2025-02-27,Charlotte Hornets,Dallas Mavericks,96,103,199,7,108.3,115.2,223.5,6.5,0.705,True,True
2024-25,0022400846,2025-02-27,Denver Nuggets,Milwaukee Bucks,112,121,233,9,117.8,117.6,235.4,2.4,0.5783,True,True
2024-25,0022400849,2025-02-27,Minnesota Timberwolves,Los Angeles Lakers,102,111,213,9,113.0,116.7,229.7,1.3,0.5443,True,True
2024-25,0022400857,2025-02-28,New Orleans Pelicans,Phoenix Suns,108,125,233,17,108.9,114.3,223.2,5.9,0.6879,True,True
2024-25,0022400856,2025-02-28,New York Knicks,Memphis Grizzlies,114,113,227,-1,117.3,120.0,237.3,3.3,0.6074,True,False
2024-25,0022400858,2025-02-28,Minnesota Timberwolves,Utah Jazz,116,117,233,1,112.2,115.3,227.5,-3.3,0.3902,False,True
2024-25,0022400855,2025-02-28,Toronto Raptors,Chicago Bulls,115,125,240,10,113.4,119.1,232.5,4.1,0.6331,True,True
2024-25,0022400850,2025-02-28,Denver Nuggets,Detroit Pistons,134,119,253,-15,118.1,117.5,235.5,2.2,0.5739,True,False
2024-25,0022400853,2025-02-28,Portland Trail Blazers,Brooklyn Nets,121,102,223,-19,109.5,111.5,221.0,0.9,0.5309,True,False
2024-25,0022400859,2025-02-28,LA Clippers,Los Angeles Lakers,102,106,208,4,112.3,117.4,229.8,1.3,0.5443,True,True
2024-25,0022400852,2025-02-28,Cleveland Cavaliers,Boston Celtics,123,116,239,-7,117.9,119.3,237.3,3.1,0.6016,True,False
2024-25,0022400854,2025-02-28,Indiana Pacers,Miami Heat,120,125,245,5,114.4,115.1,229.5,2.2,0.5739,True,True
2024-25,0022400851,2025-02-28,Oklahoma City Thunder,Atlanta Hawks,135,119,254,-16,119.3,122.3,241.6,-3.2,0.396,False,False
2024-25,0022400863,2025-03-01,San Antonio Spurs,Memphis Grizzlies,130,128,258,-2,116.4,120.2,236.6,6.3,0.7011,True,False
2024-25,0022400861,2025-03-01,Brooklyn Nets,Detroit Pistons,94,115,209,21,109.4,115.1,224.5,7.2,0.7266,True,True
2024-25,0022400864,2025-03-01,Golden State Warriors,Philadelphia 76ers,119,126,245,7,111.4,115.0,226.4,-1.3,0.4577,False,True
2024-25,0022400862,2025-03-01,Sacramento Kings,Houston Rockets,113,103,216,-10,115.4,115.8,231.3,4.8,0.6554,True,False
2024-25,0022400865,2025-03-01,Milwaukee Bucks,Dallas Mavericks,132,117,249,-15,114.3,117.4,231.7,1.3,0.5443,True,False
2024-25,0022400860,2025-03-01,Washington Wizards,Charlotte Hornets,113,100,213,-13,108.4,111.0,219.5,4.4,0.6443,True,False
2024-25,0022400866,2025-03-02,Denver Nuggets,Boston Celtics,103,110,213,7,116.9,118.3,235.1,5.5,0.6772,True,True
2024-25,0022400871,2025-03-02,Oklahoma City Thunder,San Antonio Spurs,146,132,278,-14,116.8,120.2,237.0,-3.9,0.3716,False,False
2024-25,0022400869,2025-03-02,New York Knicks,Miami Heat,116,112,228,-4,113.7,113.3,227.0,1.4,0.5458,True,False
2024-25,0022400874,2025-03-02,LA Clippers,Los Angeles Lakers,102,108,210,6,112.3,117.4,229.8,1.3,0.5443,True,True
2024-25,0022400868,2025-03-02,Chicago Bulls,Indiana Pacers,112,127,239,15,116.3,120.0,236.3,4.7,0.6513,True,True
2024-25,0022400867,2025-03-02,Portland Trail Blazers,Cleveland Cavaliers,129,133,262,4,113.0,121.2,234.2,8.4,0.7569,True,True
2024-25,0022400872,2025-03-02,New Orleans Pelicans,Utah Jazz,128,121,249,-7,109.6,113.0,222.6,3.1,0.6016,True,False
2024-25,0022400873,2025-03-02,Minnesota Timberwolves,Phoenix Suns,116,98,214,-18,111.4,116.5,228.0,-0.6,0.4816,False,False
2024-25,0022400870,2025-03-02,Toronto Raptors,Orlando Magic,104,102,206,-2,111.7,112.5,224.2,4.7,0.6527,True,False
2024-25,0022400879,2025-03-03,Houston Rockets,Oklahoma City Thunder,128,137,265,9,117.5,121.6,239.0,6.6,0.7088,True,True
2024-25,0022400875,2025-03-03,Golden State Warriors,Charlotte Hornets,119,101,220,-18,112.1,112.5,224.6,-2.5,0.4178,False,False
2024-25,0022400877,2025-03-03,Washington Wizards,Miami Heat,90,106,196,16,109.3,113.8,223.1,8.7,0.765,True,True
2024-25,0022400876,2025-03-03,Portland Trail Blazers,Philadelphia 76ers,119,102,221,-17,109.6,114.0,223.6,1.4,0.5458,True,False
2024-25,0022400881,2025-03-03,Detroit Pistons,Utah Jazz,134,106,240,-28,112.8,115.9,228.8,-2.1,0.431,False,False
2024-25,0022400880,2025-03-03,Sacramento Kings,Dallas Mavericks,122,98,220,-24,114.2,115.8,230.0,2.1,0.5709,True,False
2024-25,0022400878,2025-03-03,Atlanta Hawks,Memphis Grizzlies,132,130,262,-2,118.4,122.7,241.1,5.6,0.6786,True,False
2024-25,0022400888,2025-03-04,Brooklyn Nets,San Antonio Spurs,113,127,240,14,107.8,114.3,222.1,5.0,0.6623,True,True
2024-25,0022400890,2025-03-04,New Orleans Pelicans,Los Angeles Lakers,115,136,251,21,110.4,114.5,224.9,7.8,0.7413,True,True
2024-25,0022400886,2025-03-04,Cleveland Cavaliers,Chicago Bulls,139,117,256,-22,120.2,119.6,239.8,-1.9,0.4384,False,False
2024-25,0022400889,2025-03-04,LA Clippers,Phoenix Suns,117,119,236,2,110.8,117.3,228.0,-0.6,0.4816,False,True
2024-25,0022400883,2025-03-04,Toronto Raptors,Orlando Magic,114,113,227,-1,111.7,112.5,224.2,4.7,0.6527,True,False
2024-25,0022400882,2025-03-04,Houston Rockets,Indiana Pacers,102,115,217,13,114.7,119.2,233.9,1.9,0.5621,True,True
2024-25,0022400885,2025-03-04,Golden State Warriors,New York Knicks,114,102,216,-12,112.7,118.4,231.1,3.4,0.6103,True,False
2024-25,0022400884,2025-03-04,Milwaukee Bucks,Atlanta Hawks,127,121,248,-6,116.2,119.2,235.5,1.4,0.5473,True,False
2024-25,0022400887,2025-03-04,Philadelphia 76ers,Minnesota Timberwolves,112,126,238,14,111.3,114.5,225.7,8.0,0.7486,True,True
2024-25,0022400891,2025-03-05,Portland Trail Blazers,Boston Celtics,118,128,246,10,111.5,118.1,229.7,8.4,0.7592,True,True
2024-25,0022400894,2025-03-05,Utah Jazz,Washington Wizards,122,125,247,3,111.6,111.3,222.9,1.6,0.5547,True,True
2024-25,0022400892,2025-03-05,Minnesota Timberwolves,Charlotte Hornets,125,110,235,-15,112.2,111.8,223.9,-3.3,0.3931,False,False
2024-25,0022400896,2025-03-05,Sacramento Kings,Denver Nuggets,110,116,226,6,114.5,119.2,233.6,4.4,0.6443,True,True
2024-25,0022400898,2025-03-05,Detroit Pistons,LA Clippers,115,123,238,8,115.3,116.9,232.3,4.3,0.6387,True,True
2024-25,0022400897,2025-03-05,Dallas Mavericks,Milwaukee Bucks,107,137,244,30,114.4,117.3,231.7,4.7,0.6513,True,True
2024-25,0022400895,2025-03-05,Oklahoma City Thunder,Memphis Grizzlies,120,103,223,-17,120.4,124.6,245.0,-0.6,0.4801,False,False
2024-25,0022400893,2025-03-05,Miami Heat,Cleveland Cavaliers,107,112,219,5,112.4,120.4,232.9,7.0,0.719,True,True
2024-25,0022400899,2025-03-06,Indiana Pacers,Atlanta Hawks,118,124,242,6,116.9,119.5,236.4,1.6,0.5517,True,True
2024-25,0022400902,2025-03-06,Houston Rockets,New Orleans Pelicans,109,97,206,-12,111.8,115.2,227.0,-3.3,0.3917,False,False
2024-25,0022400900,2025-03-06,Philadelphia 76ers,Boston Celtics,105,123,228,18,110.8,115.9,226.7,10.1,0.7992,True,True
2024-25,0022400944,2025-03-06,Chicago Bulls,Orlando Magic,125,123,248,-2,115.5,113.7,229.2,3.6,0.6189,True,False
2024-25,0022400903,2025-03-06,New York Knicks,Los Angeles Lakers,109,113,222,4,113.7,115.6,229.3,1.7,0.5576,True,True
2024-25,0022400901,2025-03-06,Golden State Warriors,Brooklyn Nets,121,119,240,-2,111.3,112.5,223.8,-1.7,0.4428,False,False
2024-25,0022400904,2025-03-07,Cleveland Cavaliers,Charlotte Hornets,118,117,235,-1,116.7,112.7,229.3,-5.2,0.3327,False,False
2024-25,0022400907,2025-03-07,Minnesota Timberwolves,Miami Heat,106,104,210,-2,112.9,114.5,227.4,1.0,0.5324,True,False
2024-25,0022400908,2025-03-07,Portland Trail Blazers,Oklahoma City Thunder,89,107,196,18,115.4,120.5,235.9,9.9,0.795,True,True
2024-25,0022400911,2025-03-07,New York Knicks,LA Clippers,95,105,200,10,115.4,115.1,230.5,3.4,0.6117,True,True
2024-25,0022400909,2025-03-07,Phoenix Suns,Denver Nuggets,141,149,290,8,113.4,117.9,231.3,6.1,0.6932,True,True
2024-25,0022400910,2025-03-07,San Antonio Spurs,Sacramento Kings,109,127,236,18,112.6,116.6,229.3,4.5,0.6471,True,True
2024-25,0022400906,2025-03-07,Memphis Grizzlies,Dallas Mavericks,122,111,233,-11,117.7,119.6,237.3,0.3,0.5115,True,False
2024-25,0022400905,2025-03-07,Utah Jazz,Toronto Raptors,109,118,227,9,112.7,113.0,225.7,5.3,0.6718,True,True
2024-25,0022400912,2025-03-08,Brooklyn Nets,Charlotte Hornets,102,105,207,3,107.0,109.3,216.3,2.2,0.5739,True,True
2024-25,0022400915,2025-03-08,Washington Wizards,Toronto Raptors,118,117,235,-1,110.6,114.1,224.7,6.7,0.7114,True,False
2024-25,0022400919,2025-03-08,Detroit Pistons,Golden State Warriors,110,115,225,5,115.4,117.5,232.9,3.5,0.6146,True,True
2024-25,0022400913,2025-03-08,New Orleans Pelicans,Houston Rockets,117,146,263,29,112.2,114.8,227.0,9.3,0.7808,True,True
2024-25,0022400917,2025-03-08,Orlando Magic,Milwaukee Bucks,111,109,220,-2,109.5,117.5,227.0,4.2,0.6359,True,False
2024-25,0022400916,2025-03-08,Chicago Bulls,Miami Heat,114,109,223,-5,114.7,116.1,230.8,3.9,0.6274,True,False
2024-25,0022400918,2025-03-08,Los Angeles Lakers,Boston Celtics,101,111,212,10,113.2,117.4,230.6,6.7,0.7114,True,True
2024-25,0022400914,2025-03-08,Indiana Pacers,Atlanta Hawks,118,120,238,2,116.9,119.5,236.4,1.6,0.5517,True,True
2024-25,0022400920,2025-03-09,Denver Nuggets,Oklahoma City Thunder,103,127,230,24,120.8,120.6,241.4,7.0,0.719,True,True
2024-25,0022400927,2025-03-09,Sacramento Kings,LA Clippers,110,111,221,1,115.3,115.0,230.4,4.9,0.6596,True,True
2024-25,0022400923,2025-03-09,Memphis Grizzlies,New Orleans Pelicans,107,104,211,-3,115.9,116.9,232.8,-3.3,0.3917,False,False
2024-25,0022400925,2025-03-09,San Antonio Spurs,Minnesota Timberwolves,124,141,265,17,113.8,116.0,229.8,6.5,0.705,True,True
2024-25,0022400922,2025-03-09,Cleveland Cavaliers,Milwaukee Bucks,112,100,212,-12,118.9,118.7,237.5,-0.1,0.498,False,False
2024-25,0022400926,2025-03-09,Detroit Pistons,Portland Trail Blazers,119,112,231,-7,114.4,115.7,230.0,0.8,0.5279,True,False
2024-25,0022400924,2025-03-09,Utah Jazz,Philadelphia 76ers,122,126,248,4,109.8,112.5,222.3,4.3,0.6401,True,True
2024-25,0022400921,2025-03-09,Phoenix Suns,Dallas Mavericks,125,116,241,-9,113.1,114.5,227.6,3.8,0.6231,True,False
2024-25,0022400931,2025-03-10,Charlotte Hornets,Miami Heat,105,102,207,-3,107.8,112.7,220.5,7.2,0.7266,True,False
2024-25,0022400929,2025-03-10,Utah Jazz,Boston Celtics,108,114,222,6,111.8,116.7,228.5,11.4,0.8283,True,True
2024-25,0022400928,2025-03-10,Philadelphia 76ers,Atlanta Hawks,123,132,255,9,112.7,116.4,229.1,5.3,0.6718,True,True
2024-25,0022400930,2025-03-10,Los Angeles Lakers,Brooklyn Nets,108,111,219,3,111.2,110.8,222.0,-0.8,0.4726,False,True
2024-25,0022400932,2025-03-10,Washington Wizards,Toronto Raptors,104,119,223,15,110.6,114.1,224.7,6.7,0.7114,True,True
2024-25,0022400938,2025-03-10,Portland Trail Blazers,Golden State Warriors,120,130,250,10,112.8,116.6,229.4,5.7,0.6813,True,True
2024-25,0022400933,2025-03-10,Indiana Pacers,Chicago Bulls,103,121,224,18,117.0,119.3,236.3,1.3,0.5443,True,True
2024-25,0022400936,2025-03-10,Denver Nuggets,Oklahoma City Thunder,140,127,267,-13,120.8,120.6,241.4,7.0,0.719,True,False
2024-25,0022400937,2025-03-10,Dallas Mavericks,San Antonio Spurs,133,129,262,-4,113.0,116.4,229.5,2.3,0.5768,True,False
2024-25,0022400934,2025-03-10,Orlando Magic,Houston Rockets,84,97,181,13,109.9,116.9,226.8,5.2,0.6664,True,True
2024-25,0022400935,2025-03-10,Phoenix Suns,Memphis Grizzlies,118,120,238,2,116.1,118.6,234.7,6.4,0.7037,True,True
2024-25,0022400939,2025-03-10,New York Knicks,Sacramento Kings,133,104,237,-29,113.5,116.4,229.9,1.5,0.5487,True,False
2024-25,0022400943,2025-03-11,LA Clippers,New Orleans Pelicans,120,127,247,7,111.0,115.1,226.2,-3.4,0.3873,False,True
2024-25,0022400940,2025-03-11,Brooklyn Nets,Cleveland Cavaliers,104,109,213,5,109.7,118.9,228.6,10.4,0.8075,True,True
2024-25,0022400942,2025-03-11,Milwaukee Bucks,Indiana Pacers,114,115,229,1,115.3,118.8,234.1,2.9,0.5944,True,True
2024-25,0022400941,2025-03-11,Washington Wizards,Detroit Pistons,103,123,226,20,110.8,116.9,227.8,9.4,0.7841,True,True
2024-25,0022400950,2025-03-12,Utah Jazz,Memphis Grizzlies,115,122,237,7,114.8,119.3,234.2,9.2,0.7786,True,True
2024-25,0022400946,2025-03-12,Oklahoma City Thunder,Boston Celtics,118,112,230,-6,117.2,121.8,238.9,1.6,0.5517,True,False
2024-25,0022400947,2025-03-12,Philadelphia 76ers,Toronto Raptors,105,118,223,13,111.7,112.4,224.0,4.0,0.6317,True,True
2024-25,0022400948,2025-03-12,LA Clippers,Miami Heat,119,104,223,-15,112.3,115.2,227.5,1.0,0.5324,True,False
2024-25,0022400951,2025-03-12,Dallas Mavericks,San Antonio Spurs,116,126,242,10,113.0,116.4,229.5,2.3,0.5768,True,True
2024-25,0022400949,2025-03-12,Phoenix Suns,Houston Rockets,104,111,215,7,114.4,114.6,228.9,6.4,0.7037,True,True
2024-25,0022400945,2025-03-12,Charlotte Hornets,Atlanta Hawks,110,123,233,13,110.2,117.1,227.3,6.6,0.7076,True,True
2024-25,0022400953,2025-03-12,New York Knicks,Portland Trail Blazers,114,113,227,-1,114.4,113.9,228.3,-0.0,0.4995,False,False
2024-25,0022400952,2025-03-12,Minnesota Timberwolves,Denver Nuggets,115,95,210,-20,113.8,120.4,234.2,2.5,0.5827,True,False
2024-25,0022400957,2025-03-13,Sacramento Kings,Golden State Warriors,104,130,234,26,115.3,115.6,231.0,4.2,0.6359,True,True
2024-25,0022400955,2025-03-13,Los Angeles Lakers,Milwaukee Bucks,106,126,232,20,114.1,116.7,230.9,3.5,0.616,True,True
2024-25,0022401141,2025-03-13,Orlando Magic,New Orleans Pelicans,113,93,206,-20,106.9,114.3,221.1,-1.1,0.4622,False,False
2024-25,0022400956,2025-03-13,Brooklyn Nets,Chicago Bulls,110,116,226,6,110.3,116.2,226.5,5.6,0.6786,True,True
2024-25,0022400954,2025-03-13,Washington Wizards,Detroit Pistons,129,125,254,-4,110.8,116.9,227.8,9.4,0.7841,True,False
2024-25,0022400961,2025-03-14,Dallas Mavericks,Houston Rockets,96,133,229,37,114.8,116.7,231.5,5.7,0.6813,True,True
2024-25,0022400962,2025-03-14,Cleveland Cavaliers,Memphis Grizzlies,133,124,257,-9,121.1,122.1,243.3,0.9,0.5309,True,False
2024-25,0022400965,2025-03-14,Los Angeles Lakers,Denver Nuggets,126,131,257,5,113.6,119.4,233.0,4.2,0.6359,True,True
2024-25,0022400964,2025-03-14,Charlotte Hornets,San Antonio Spurs,145,134,279,-11,107.8,115.1,222.8,5.8,0.6853,True,False
2024-25,0022400966,2025-03-14,Toronto Raptors,Utah Jazz,126,118,244,-8,110.0,115.7,225.7,0.7,0.5219,True,False
2024-25,0022400960,2025-03-14,LA Clippers,Atlanta Hawks,121,98,219,-23,114.8,119.6,234.4,0.3,0.51,True,False
2024-25,0022400963,2025-03-14,Orlando Magic,Minnesota Timberwolves,111,118,229,7,109.1,116.7,225.9,5.3,0.6705,True,True
2024-25,0022400959,2025-03-14,Indiana Pacers,Philadelphia 76ers,112,100,212,-12,112.9,114.9,227.7,-0.8,0.4741,False,False
2024-25,0022400958,2025-03-14,Boston Celtics,Miami Heat,103,91,194,-12,114.4,114.0,228.3,-1.0,0.4651,False,False
2024-25,0022400967,2025-03-14,Sacramento Kings,Phoenix Suns,106,122,228,16,112.1,115.3,227.4,1.4,0.5458,True,True
2024-25,0022400970,2025-03-15,Chicago Bulls,Houston Rockets,114,117,231,3,116.5,118.7,235.2,5.8,0.6853,True,True
2024-25,0022400971,2025-03-15,Miami Heat,Memphis Grizzlies,91,125,216,34,114.0,120.2,234.2,4.9,0.6582,True,True
2024-25,0022400975,2025-03-15,Washington Wizards,Denver Nuggets,126,123,249,-3,110.0,119.8,229.8,10.2,0.8023,True,False
2024-25,0022400969,2025-03-15,Oklahoma City Thunder,Detroit Pistons,113,107,220,-6,118.4,121.0,239.4,-1.7,0.4428,False,False
2024-25,0022400968,2025-03-15,Boston Celtics,Brooklyn Nets,115,113,228,-2,112.8,111.3,224.1,-4.5,0.3534,False,False
2024-25,0022400973,2025-03-15,New Orleans Pelicans,San Antonio Spurs,115,119,234,4,110.4,114.6,225.0,6.0,0.6906,True,True
2024-25,0022400974,2025-03-15,New York Knicks,Golden State Warriors,94,97,191,3,115.4,115.7,231.1,2.6,0.5871,True,True
